resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,is_podium,qualy_position,q1,q2,q3,median_gap_leader,std_gap_leader,q1_sec,q2_sec,q3_sec,best_qualy_sec,qualy_delta_sec,year,round,prior_points,prior_position,prior_wins
7520,335,129,45,14,0.0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,15,0.0,30,0.0
7521,335,99,39,17,0.0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,15,0.0,31,0.0
7522,335,114,39,18,0.0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,15,0.0,24,0.0
7523,335,92,42,31,0.0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,15,0.0,36,0.0
7524,336,137,22,20,7.0,1,1,1,9.0,81,1:49:44.570,6584570,\N,\N,\N,\N,1,1,,,,,0.0,972.7017749039192,,,,,,1990,16,35.0,4,1.0
7525,336,95,6,2,3.0,2,2,2,6.0,81,+3.129,6587699,\N,\N,\N,\N,1,1,,,,,102.0,2505.1248095493675,,,,,,1990,16,31.0,6,1.0
7526,336,117,6,1,4.0,3,3,3,4.0,81,+37.259,6621829,\N,\N,\N,\N,1,1,,,,,553.0,1638.4740417516011,,,,,,1990,16,69.0,2,5.0
7527,336,77,1,28,2.0,4,4,4,3.0,81,+46.862,6631432,\N,\N,\N,\N,1,0,,,,,782.0,1471.73218123122,,,,,,1990,16,40.0,3,0.0
7528,336,123,3,5,9.0,5,5,5,2.0,81,+1:51.160,6695730,\N,\N,\N,\N,1,0,,,,,1047.0,3827.538556304822,,,,,,1990,16,32.0,5,1.0
7529,336,119,3,6,6.0,6,6,6,1.0,80,\N,\N,\N,\N,\N,\N,11,0,,,,,1058.5,3172.35203440941,,,,,,1990,16,22.0,7,1.0
7530,336,90,22,19,8.0,7,7,7,0.0,80,\N,\N,\N,\N,\N,\N,11,0,,,,,1587.0,2373.523219714801,,,,,,1990,16,6.0,11,0.0
7531,336,55,25,4,5.0,8,8,8,0.0,80,\N,\N,\N,\N,\N,\N,11,0,,,,,1432.0,3410.607959256019,,,,,,1990,16,13.0,9,0.0
7532,336,94,18,23,10.0,9,9,9,0.0,79,\N,\N,\N,\N,\N,\N,12,0,,,,,2222.0,2676.2573074943502,,,,,,1990,16,0.0,21,0.0
7533,336,78,27,25,12.0,10,10,10,0.0,79,\N,\N,\N,\N,\N,\N,12,0,,,,,2447.0,4797.934562552604,,,,,,1990,16,0.0,19,0.0
7534,336,112,27,26,19.0,11,11,11,0.0,78,\N,\N,\N,\N,\N,\N,13,0,,,,,4103.5,1808.6891406740983,,,,,,1990,16,0.0,23,0.0
7535,336,131,34,8,17.0,12,12,12,0.0,77,\N,\N,\N,\N,\N,\N,14,0,,,,,3975.0,2983.540274239807,,,,,,1990,16,2.0,17,0.0
7536,336,129,45,14,22.0,13,13,13,0.0,74,\N,\N,\N,\N,\N,\N,17,0,,,,,7814.0,5278.7690162144545,,,,,,1990,16,0.0,31,0.0
7537,336,139,35,21,21.0,\N,R,14,0.0,68,\N,\N,\N,\N,\N,\N,5,0,,,,,4019.0,2133.531720014326,,,,,,1990,16,0.0,26,0.0
7538,336,102,1,27,1.0,\N,R,15,0.0,61,\N,\N,\N,\N,\N,\N,20,0,,,,,0.0,0.0,,,,,,1990,16,78.0,1,6.0
7539,336,99,39,17,26.0,\N,R,16,0.0,58,\N,\N,\N,\N,\N,\N,5,0,,,,,4407.0,4172.220245150918,,,,,,1990,16,0.0,32,0.0
7540,336,65,32,12,18.0,\N,R,17,0.0,57,\N,\N,\N,\N,\N,\N,8,0,,,,,2595.0,1752.8982559576434,,,,,,1990,16,0.0,35,0.0
7541,336,138,25,3,13.0,\N,R,18,0.0,53,\N,\N,\N,\N,\N,\N,20,0,,,,,2211.0,2954.9583345744686,,,,,,1990,16,3.0,15,0.0
7542,336,122,41,16,14.0,\N,R,19,0.0,46,\N,\N,\N,\N,\N,\N,37,0,,,,,2600.5,3095.332110750866,,,,,,1990,16,6.0,10,0.0
7543,336,118,32,11,11.0,\N,R,20,0.0,43,\N,\N,\N,\N,\N,\N,6,0,,,,,1846.0,1572.2363289903717,,,,,,1990,16,3.0,14,0.0
7544,336,127,41,15,16.0,\N,R,21,0.0,27,\N,\N,\N,\N,\N,\N,23,0,,,,,2029.0,2464.04990791947,,,,,,1990,16,1.0,18,0.0
7545,336,110,35,22,15.0,\N,R,22,0.0,23,\N,\N,\N,\N,\N,\N,10,0,,,,,2805.0,1825.7356609206363,,,,,,1990,16,0.0,27,0.0
7546,336,103,33,29,23.0,\N,R,23,0.0,21,\N,\N,\N,\N,\N,\N,6,0,,,,,2579.0,3109.123749624031,,,,,,1990,16,5.0,13,0.0
7547,336,81,18,24,20.0,\N,R,24,0.0,20,\N,\N,\N,\N,\N,\N,6,0,,,,,4074.5,3329.8065357899513,,,,,,1990,16,0.0,33,0.0
7548,336,101,34,7,25.0,\N,R,25,0.0,18,\N,\N,\N,\N,\N,\N,20,0,,,,,4435.5,3420.7637228713147,,,,,,1990,16,0.0,34,0.0
7549,336,88,33,30,24.0,\N,R,26,0.0,6,\N,\N,\N,\N,\N,\N,7,0,,,,,3437.5,5491.666647445625,,,,,,1990,16,6.0,12,0.0
7550,336,105,21,9,0.0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,16,0.0,24,0.0
7551,336,114,39,18,0.0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,16,0.0,25,0.0
7552,336,133,21,10,0.0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,16,2.0,16,0.0
7553,336,92,42,31,0.0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81,0,,,,,,,,,,,,1990,16,0.0,37,0.0
7554,1,18,23,22,1.0,1,1,1,10.0,58,1:34:15.784,5655784,17,3,1:28.020,216.891,1,1,1.0,1:25.211,1:24.855,1:26.202,0.0,0.0,85.211,84.855,86.202,84.855,0.07200000000000273,2009,1,0.0,20,0.0
7555,1,22,23,23,2.0,2,2,2,8.0,58,+0.807,5656591,43,14,1:29.066,214.344,1,1,2.0,1:25.006,1:24.783,1:26.505,1155.0,9761.408931387483,85.006,84.783,86.505,84.783,0.0,2009,1,0.0,20,0.0
7556,1,15,7,9,20.0,3,3,3,6.0,58,+1.604,5657388,50,10,1:28.916,214.706,1,1,8.0,1:26.194,1:25.265,1:27.127,1290.0,9720.213252212194,86.194,85.265,87.127,85.265,0.4819999999999993,2009,1,0.0,20,0.0
7557,1,10,7,10,19.0,4,4,4,5.0,58,+4.435,5660219,53,6,1:28.416,215.92,1,0,6.0,1:25.499,1:25.281,1:26.975,1483.0,11600.430223745283,85.499,85.281,86.975,85.281,0.49800000000000466,2009,1,0.0,20,0.0
7558,1,4,4,7,10.0,5,5,5,4.0,58,+4.879,5660663,53,9,1:28.712,215.199,1,0,12.0,1:26.026,1:25.605,,1612.5,11561.883199787539,86.026,85.605,,85.605,0.8220000000000027,2009,1,0.0,20,0.0
7559,1,3,3,16,5.0,6,6,6,3.0,58,+5.722,5661506,48,1,1:27.706,217.668,1,0,5.0,1:25.846,1:25.123,1:26.973,1283.5,11900.475873651387,85.846,85.123,86.973,85.123,0.3400000000000034,2009,1,0.0,20,0.0
7560,1,67,5,12,13.0,7,7,7,2.0,58,+6.004,5661788,34,16,1:29.230,213.95,1,0,16.0,1:26.503,,,1679.5,11401.431492520791,86.503,,,86.503,1.7199999999999989,2009,1,0.0,20,0.0
7561,1,7,5,11,17.0,8,8,8,1.0,58,+6.298,5662082,50,17,1:29.823,212.537,1,0,20.0,1:26.964,,,2688.5,12239.882507225453,86.964,,,86.964,2.1809999999999974,2009,1,0.0,20,0.0
7562,1,16,10,20,16.0,9,9,9,0.0,58,+6.335,5662119,43,11,1:28.943,214.64,1,0,19.0,1:26.742,,,1845.5,16667.33887771741,86.742,,,86.742,1.9590000000000032,2009,1,0.0,20,0.0
7563,1,2,2,6,9.0,10,10,10,0.0,58,+7.085,5662869,48,5,1:28.283,216.245,1,0,11.0,1:25.827,1:25.504,,2632.0,18183.385978474023,85.827,85.504,,85.504,0.7210000000000036,2009,1,0.0,20,0.0
7564,1,21,10,21,15.0,11,11,11,0.0,58,+7.374,5663158,51,12,1:29.005,214.491,1,0,18.0,1:26.677,,,2169.0,11156.286602296084,86.67699999999999,,,86.67699999999999,1.8939999999999912,2009,1,0.0,20,0.0
7565,1,17,9,14,8.0,12,12,12,0.0,57,\N,\N,38,8,1:28.508,215.695,11,0,10.0,1:25.427,1:25.241,1:27.246,3305.0,21507.947289496722,85.42699999999999,85.241,87.246,85.241,0.4579999999999984,2009,1,0.0,20,0.0
7566,1,20,9,15,3.0,13,13,13,0.0,56,\N,\N,8,4,1:28.140,216.596,4,0,3.0,1:25.938,1:25.121,1:26.830,172.5,11951.22548973508,85.938,85.121,86.83,85.121,0.33799999999999386,2009,1,0.0,20,0.0
7567,1,9,2,5,4.0,14,14,14,0.0,55,\N,\N,36,2,1:27.988,216.97,4,0,4.0,1:25.922,1:25.152,1:26.914,568.0,7643.076964164018,85.922,85.152,86.914,85.152,0.3689999999999998,2009,1,0.0,20,0.0
7568,1,8,6,4,7.0,15,15,15,0.0,55,\N,\N,35,7,1:28.488,215.744,24,0,9.0,1:25.899,1:25.380,1:27.163,1197.0,10339.000280947263,85.899,85.38,87.163,85.38,0.5969999999999942,2009,1,0.0,20,0.0
7569,1,13,6,3,6.0,\N,R,16,0.0,45,\N,\N,30,15,1:29.141,214.164,22,0,7.0,1:25.844,1:25.319,1:27.033,1425.0,7877.021091937502,85.844,85.319,87.033,85.319,0.5360000000000014,2009,1,0.0,20,0.0
7570,1,12,4,8,14.0,\N,R,17,0.0,24,\N,\N,17,19,1:30.502,210.943,20,0,17.0,1:26.598,,,2628.5,8730.311077243168,86.598,,,86.598,1.8149999999999977,2009,1,0.0,20,0.0
7571,1,6,3,17,11.0,\N,R,18,0.0,17,\N,\N,6,18,1:29.923,212.301,3,0,13.0,1:26.074,1:25.607,,2341.0,1805.1604234559777,86.074,85.607,,85.607,0.8239999999999981,2009,1,0.0,20,0.0
7572,1,5,1,2,12.0,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,4,0,14.0,1:26.184,1:25.726,,,,86.184,85.726,,85.726,0.9429999999999978,2009,1,0.0,20,0.0
7573,1,1,1,1,18.0,\N,D,20,0.0,58,+2.914,5658698,39,13,1:29.020,214.455,2,0,15.0,1:26.454,,,1404.5,10243.707881855282,86.45400000000001,,,86.45400000000001,1.6710000000000065,2009,1,0.0,20,0.0
7574,2,18,23,22,1.0,1,1,1,5.0,31,55:30.622,3330622,18,1,1:36.641,206.483,1,1,1.0,1:35.058,1:33.784,1:35.181,0.0,3776.9801338083307,95.05799999999999,93.78399999999999,95.181,93.78399999999999,0.0,2009,2,10.0,1,1.0
7575,2,2,2,6,10.0,2,2,2,4.0,31,+22.722,3353344,17,10,1:39.084,201.392,1,1,11.0,1:35.110,1:34.769,,2366.0,3778.9201561076356,95.11,94.769,,94.769,0.9850000000000136,2009,2,0.0,10,0.0
7576,2,10,7,10,3.0,3,3,3,3.0,31,+23.513,3354135,18,16,1:39.406,200.74,1,1,5.0,1:34.907,1:34.258,1:35.690,2153.0,7316.386028223121,94.907,94.25800000000001,95.69,94.25800000000001,0.47400000000001796,2009,2,5.0,4,0.0
7577,2,15,7,9,2.0,4,4,4,2.5,31,+46.173,3376795,12,3,1:37.591,204.473,1,0,2.0,1:34.745,1:33.990,1:35.273,215.0,6679.248358008332,94.745,93.99000000000001,95.273,93.99000000000001,0.20600000000001728,2009,2,6.0,3,0.0
7578,2,22,23,23,8.0,5,5,5,2.0,31,+47.360,3377982,17,2,1:37.484,204.698,1,0,4.0,1:34.681,1:34.387,1:35.651,256.0,6928.35548968136,94.681,94.387,95.65100000000001,94.387,0.6030000000000086,2009,2,8.0,2,0.0
7579,2,17,9,14,5.0,6,6,6,1.5,31,+52.333,3382955,14,5,1:37.672,204.304,1,0,7.0,1:35.027,1:34.222,1:35.797,1960.0,6321.519486931597,95.027,94.22200000000001,95.797,94.22200000000001,0.4380000000000166,2009,2,0.0,12,0.0
7580,2,1,1,1,12.0,7,7,7,1.0,31,+60.733,3391355,17,11,1:39.141,201.276,1,0,13.0,1:35.280,1:34.905,,2143.0,5340.146600621469,95.28,94.905,,94.905,1.1210000000000093,2009,2,0.0,20,0.0
7581,2,3,3,16,4.0,8,8,8,0.5,31,+71.576,3402198,13,4,1:37.598,204.459,1,0,6.0,1:35.083,1:34.547,1:35.750,0.0,8498.749572921055,95.083,94.547,95.75,94.547,0.7630000000000052,2009,2,3.0,6,0.0
7582,2,13,6,3,16.0,9,9,9,0.0,31,+76.932,3407554,17,13,1:39.250,201.055,1,0,16.0,1:35.642,,,2292.0,6205.129795978988,95.642,,,95.642,1.858000000000004,2009,2,0.0,20,0.0
7583,2,7,5,11,15.0,10,10,10,0.0,31,+102.164,3432786,17,12,1:39.242,201.072,1,0,15.0,1:35.507,1:35.431,,2768.0,11593.55551890327,95.507,95.431,,95.431,1.6470000000000056,2009,2,1.0,8,0.0
7584,2,4,4,7,9.0,11,11,11,0.0,31,+109.422,3440044,17,9,1:39.006,201.551,11,0,10.0,1:35.260,1:34.706,1:37.659,2141.0,9557.16320836878,95.25999999999999,94.706,97.65899999999999,94.706,0.9220000000000113,2009,2,4.0,5,0.0
7585,2,6,3,17,11.0,12,12,12,0.0,31,+116.130,3446752,17,15,1:39.387,200.778,11,0,12.0,1:35.341,1:34.788,,2791.0,10550.464472372563,95.34100000000001,94.788,,94.788,1.0040000000000049,2009,2,0.0,20,0.0
7586,2,12,4,8,17.0,13,13,13,0.0,31,+116.713,3447335,18,14,1:39.268,201.019,11,0,17.0,1:35.708,,,2696.0,7047.42553649722,95.708,,,95.708,1.9240000000000066,2009,2,0.0,20,0.0
7587,2,8,6,4,7.0,14,14,14,0.0,31,+142.841,3473463,17,7,1:38.453,202.683,11,0,9.0,1:35.476,1:34.456,1:36.170,1866.0,13230.940719568325,95.476,94.456,96.17,94.456,0.6720000000000113,2009,2,0.0,15,0.0
7588,2,20,9,15,13.0,15,15,15,0.0,30,\N,\N,10,6,1:38.427,202.737,20,0,3.0,1:34.935,1:34.276,1:35.518,2129.5,6728.456080185744,94.935,94.27600000000001,95.518,94.27600000000001,0.49200000000001864,2009,2,0.0,13,0.0
7589,2,67,5,12,20.0,16,16,16,0.0,30,\N,\N,16,8,1:38.938,201.689,20,0,20.0,1:36.107,,,1779.0,10310.871941901853,96.107,,,96.107,2.3230000000000075,2009,2,2.0,7,0.0
7590,2,16,10,20,19.0,17,17,17,0.0,30,\N,\N,17,18,1:39.464,200.623,11,0,19.0,1:35.951,,,2649.0,12511.70730082866,95.951,,,95.951,2.1670000000000016,2009,2,0.0,9,0.0
7591,2,21,10,21,18.0,18,18,18,0.0,29,\N,\N,16,17,1:39.407,200.738,20,0,18.0,1:35.908,,,2647.0,10302.832061151708,95.908,,,95.908,2.1240000000000094,2009,2,0.0,11,0.0
7592,2,9,2,5,6.0,\N,R,19,0.0,1,\N,\N,\N,\N,\N,\N,5,0,8.0,1:35.166,1:34.562,1:36.106,18202.0,0.0,95.166,94.562,96.106,94.562,0.7780000000000058,2009,2,0.0,14,0.0
7593,2,5,1,2,14.0,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,20,0,14.0,1:35.023,1:34.924,,,,95.023,94.924,,94.924,1.1400000000000148,2009,2,0.0,20,0.0
7594,3,20,9,15,1.0,1,1,1,10.0,56,1:57:43.485,7063485,42,2,1:52.627,174.235,1,1,1.0,1:36.565,1:35.130,1:36.184,0.0,4648.088099479126,96.565,95.13,96.184,95.13,0.0,2009,3,0.0,16,0.0
7595,3,17,9,14,3.0,2,2,2,8.0,56,+10.970,7074455,42,4,1:52.980,173.69,1,1,3.0,1:35.751,1:35.173,1:36.466,139.0,4593.285597110566,95.751,95.173,96.46600000000001,95.173,0.043000000000006366,2009,3,1.5,9,0.0
7596,3,18,23,22,5.0,3,3,3,6.0,56,+44.975,7108460,44,6,1:53.546,172.825,1,1,5.0,1:35.533,1:35.556,1:36.532,1120.0,4571.228115374709,95.533,95.556,96.532,95.533,0.4030000000000058,2009,3,15.0,1,2.0
7597,3,22,23,23,4.0,4,4,4,5.0,56,+63.704,7127189,42,1,1:52.592,174.289,1,0,4.0,1:35.701,1:35.503,1:36.493,1751.0,4604.82046112775,95.701,95.503,96.493,95.503,0.37300000000000466,2009,3,10.0,2,0.0
7598,3,5,1,2,12.0,5,5,5,4.0,56,+65.102,7128587,41,10,1:54.516,171.361,1,0,12.0,1:36.646,1:36.032,,1573.0,5138.452115205487,96.646,96.032,,96.032,0.902000000000001,2009,3,0.0,20,0.0
7599,3,1,1,1,9.0,6,6,6,3.0,56,+71.866,7135351,39,12,1:54.665,171.138,1,0,9.0,1:35.776,1:35.740,1:38.595,2014.0,4778.875814660603,95.77600000000001,95.74000000000001,98.595,95.74000000000001,0.6100000000000136,2009,3,1.0,10,0.0
7600,3,10,7,10,19.0,7,7,7,2.0,56,+74.476,7137961,42,3,1:52.703,174.117,1,0,14.0,1:36.364,1:36.066,,1630.0,7803.5799359577995,96.364,96.066,,96.066,0.936000000000007,2009,3,8.0,4,0.0
7601,3,67,5,12,10.0,8,8,8,1.0,56,+76.439,7139924,42,11,1:54.590,171.25,1,0,10.0,1:36.284,1:35.965,1:39.321,2224.5,5143.71157112722,96.28399999999999,95.965,99.321,95.965,0.835000000000008,2009,3,2.0,8,0.0
7602,3,4,4,7,2.0,9,9,9,0.0,56,+84.309,7147794,38,9,1:54.481,171.413,1,0,2.0,1:36.443,1:35.803,1:36.381,1913.0,6578.165213712416,96.443,95.803,96.381,95.803,0.6730000000000018,2009,3,4.0,6,0.0
7603,3,8,6,4,8.0,10,10,10,0.0,56,+91.750,7155235,38,15,1:55.396,170.054,1,0,8.0,1:36.137,1:35.856,1:38.089,2171.5,4932.815345334632,96.137,95.856,98.089,95.856,0.7259999999999991,2009,3,0.0,18,0.0
7604,3,7,5,11,15.0,11,11,11,0.0,56,+94.156,7157641,43,5,1:53.474,172.934,1,0,16.0,1:36.906,,,1099.5,5812.755915550406,96.906,,,96.906,1.7760000000000105,2009,3,1.0,11,0.0
7605,3,2,2,6,11.0,12,12,12,0.0,56,+95.834,7159319,40,7,1:54.158,171.898,1,0,11.0,1:36.525,1:35.975,,2296.5,7815.7617494826,96.525,95.975,,95.975,0.8449999999999989,2009,3,4.0,5,0.0
7606,3,9,2,5,17.0,13,13,13,0.0,56,+106.853,7170338,44,14,1:55.350,170.122,1,0,18.0,1:36.966,,,2463.5,9460.36534286359,96.96600000000001,,,96.96600000000001,1.8360000000000127,2009,3,0.0,19,0.0
7607,3,21,10,21,20.0,14,14,14,0.0,55,\N,\N,37,18,1:56.239,168.821,11,0,20.0,1:37.672,,,3583.0,7937.539899228969,97.672,,,97.672,2.5420000000000016,2009,3,0.0,14,0.0
7608,3,3,3,16,7.0,15,15,15,0.0,55,\N,\N,55,8,1:54.243,171.77,11,0,7.0,1:35.941,1:35.809,1:37.397,3894.0,8741.323504333162,95.941,95.809,97.39699999999999,95.809,0.679000000000002,2009,3,3.5,7,0.0
7609,3,12,4,8,16.0,16,16,16,0.0,54,\N,\N,42,16,1:55.535,169.849,12,0,17.0,1:36.908,,,3226.0,12610.30596949593,96.908,,,96.908,1.7780000000000058,2009,3,0.0,17,0.0
7610,3,16,10,20,18.0,17,17,17,0.0,50,\N,\N,41,13,1:54.777,170.971,20,0,19.0,1:37.669,,,2485.5,9560.70774446652,97.669,,,97.669,2.5390000000000015,2009,3,0.0,12,0.0
7611,3,6,3,17,14.0,\N,R,18,0.0,43,\N,\N,38,17,1:56.167,168.925,31,0,15.0,1:36.673,1:36.193,,3264.0,10671.95676120161,96.673,96.193,,96.193,1.0630000000000024,2009,3,0.0,15,0.0
7612,3,13,6,3,13.0,\N,R,19,0.0,20,\N,\N,16,19,1:56.484,168.466,40,0,13.0,1:36.178,1:36.033,,1532.0,5309.351506639265,96.178,96.033,,96.033,0.9030000000000058,2009,3,0.0,13,0.0
7613,3,15,7,9,6.0,\N,R,20,0.0,18,\N,\N,14,20,2:00.330,163.081,4,0,6.0,1:36.308,1:35.645,1:36.835,4944.5,28112.7583194902,96.30799999999999,95.64500000000001,96.83500000000001,95.64500000000001,0.5150000000000148,2009,3,8.5,3,0.0
7614,4,18,23,22,4.0,1,1,1,10.0,57,1:31:48.182,5508182,11,3,1:34.588,205.979,1,1,4.0,1:32.978,1:32.842,1:34.044,0.0,4982.55180253174,92.97800000000001,92.842,94.044,92.842,0.3680000000000092,2009,4,21.0,1,2.0
7615,4,20,9,15,3.0,2,2,2,8.0,57,+7.187,5515369,16,4,1:34.756,205.614,1,1,3.0,1:32.680,1:32.474,1:34.015,333.0,4408.4275601690615,92.68,92.47399999999999,94.015,92.47399999999999,0.0,2009,4,10.0,3,1.0
7616,4,15,7,9,1.0,3,3,3,6.0,57,+9.170,5517352,10,1,1:34.556,206.049,1,1,1.0,1:32.799,1:32.671,1:33.431,220.0,4691.895150977846,92.799,92.67099999999999,93.431,92.67099999999999,0.19700000000000273,2009,4,8.5,6,0.0
7617,4,1,1,1,5.0,4,4,4,5.0,57,+22.096,5530278,13,6,1:34.915,205.269,1,0,5.0,1:32.851,1:32.877,1:34.196,614.0,4561.841814508861,92.851,92.87700000000001,94.196,92.851,0.37700000000000955,2009,4,4.0,10,0.0
7618,4,22,23,23,6.0,5,5,5,4.0,57,+37.779,5545961,25,5,1:34.901,205.3,1,0,6.0,1:33.116,1:32.842,1:34.239,404.0,5245.644701938212,93.116,92.842,94.239,92.842,0.3680000000000092,2009,4,15.0,2,0.0
7619,4,8,6,4,10.0,6,6,6,3.0,57,+42.057,5550239,42,11,1:35.498,204.016,1,0,10.0,1:33.117,1:32.827,1:35.380,966.0,4984.685094866823,93.11699999999999,92.827,95.38,92.827,0.35300000000000864,2009,4,0.0,16,0.0
7620,4,10,7,10,2.0,7,7,7,2.0,57,+42.880,5551062,6,2,1:34.574,206.01,1,0,2.0,1:33.165,1:32.613,1:33.712,923.0,4724.684130747614,93.16499999999999,92.613,93.712,92.613,0.13900000000001,2009,4,10.0,4,0.0
7621,4,4,4,7,7.0,8,8,8,1.0,57,+52.775,5560957,29,14,1:35.722,203.539,1,0,7.0,1:33.627,1:32.860,1:34.578,880.0,4592.673917764278,93.62700000000001,92.86,94.578,92.86,0.3860000000000099,2009,4,4.0,8,0.0
7622,4,3,3,16,9.0,9,9,9,0.0,57,+58.198,5566380,37,15,1:35.816,203.339,1,0,9.0,1:33.672,1:33.166,1:35.134,1067.0,4442.166548090857,93.672,93.166,95.134,93.166,0.6920000000000073,2009,4,3.5,11,0.0
7623,4,12,4,8,15.0,10,10,10,0.0,57,+65.149,5573331,37,10,1:35.441,204.138,1,0,15.0,1:33.608,1:33.941,,1058.0,4527.359464196003,93.608,93.941,,93.608,1.1340000000000146,2009,4,0.0,20,0.0
7624,4,17,9,14,18.0,11,11,11,0.0,57,+67.641,5575823,50,8,1:35.165,204.73,1,0,19.0,1:34.038,,,1599.0,4896.429100742345,94.038,,,94.038,1.5640000000000072,2009,4,9.5,5,0.0
7625,4,5,1,2,11.0,12,12,12,0.0,57,+77.824,5586006,54,12,1:35.520,203.969,1,0,11.0,1:33.479,1:33.242,,1093.0,4838.517566230571,93.479,93.24199999999999,,93.24199999999999,0.7680000000000007,2009,4,4.0,9,0.0
7626,4,7,5,11,20.0,13,13,13,0.0,57,+78.805,5586987,30,9,1:35.410,204.205,1,0,20.0,1:34.159,,,733.0,4771.644990702183,94.15899999999999,,,94.15899999999999,1.6850000000000023,2009,4,1.0,13,0.0
7627,4,13,6,3,8.0,14,14,14,0.0,56,\N,\N,41,7,1:35.065,204.946,11,0,8.0,1:33.297,1:33.014,1:34.818,1681.0,5993.566932878626,93.297,93.01400000000001,94.818,93.01400000000001,0.5400000000000205,2009,4,0.0,15,0.0
7628,4,21,10,21,17.0,15,15,15,0.0,56,\N,\N,9,19,1:36.376,202.158,11,0,18.0,1:33.910,,,1857.5,4925.621083094067,93.91,,,93.91,1.436000000000007,2009,4,0.0,17,0.0
7629,4,16,10,20,19.0,16,16,16,0.0,56,\N,\N,28,18,1:36.219,202.488,11,0,16.0,1:33.722,,,1832.0,4591.4185594772,93.72200000000001,,,93.72200000000001,1.2480000000000189,2009,4,0.0,14,0.0
7630,4,67,5,12,16.0,17,17,17,0.0,56,\N,\N,38,20,1:36.473,201.954,11,0,17.0,1:33.753,,,1584.0,4970.18526334261,93.753,,,93.753,1.2790000000000106,2009,4,3.0,12,0.0
7631,4,9,2,5,13.0,18,18,18,0.0,56,\N,\N,50,13,1:35.706,203.573,11,0,13.0,1:33.495,1:33.487,,1821.5,5388.831926898782,93.495,93.487,,93.487,1.0130000000000052,2009,4,0.0,19,0.0
7632,4,2,2,6,14.0,19,19,19,0.0,56,\N,\N,52,16,1:35.924,203.11,11,0,14.0,1:33.377,1:33.562,,1989.0,5123.704638703848,93.37700000000001,93.562,,93.37700000000001,0.90300000000002,2009,4,4.0,7,0.0
7633,4,6,3,17,12.0,\N,R,20,0.0,48,\N,\N,39,17,1:36.153,202.627,51,0,12.0,1:33.221,1:33.348,,2007.5,6107.474519815456,93.221,93.348,,93.221,0.7470000000000141,2009,4,0.0,18,0.0
7634,5,18,23,22,1.0,1,1,1,10.0,66,1:37:19.202,5839202,17,2,1:22.899,202.149,1,1,1.0,1:20.707,1:20.192,1:20.527,0.0,4081.4005723731443,80.707,80.19200000000001,80.527,80.19200000000001,0.23799999999999955,2009,5,31.0,1,3.0
7635,5,22,23,23,3.0,2,2,2,8.0,66,+13.056,5852258,28,1,1:22.762,202.484,1,1,3.0,1:20.808,1:19.954,1:20.762,0.0,4297.574107050907,80.80799999999999,79.95400000000001,80.762,79.95400000000001,0.0,2009,5,19.0,2,0.0
7636,5,17,9,14,5.0,3,3,3,6.0,66,+13.924,5853126,18,5,1:23.112,201.631,1,1,5.0,1:20.689,1:20.007,1:21.049,409.5,3938.589782649454,80.689,80.007,81.049,80.007,0.05299999999999727,2009,5,9.5,6,0.0
7637,5,20,9,15,2.0,4,4,4,5.0,66,+18.941,5858143,41,4,1:23.090,201.684,1,0,2.0,1:20.715,1:20.220,1:20.660,453.0,4157.559009304718,80.715,80.22,80.66,80.22,0.26599999999999113,2009,5,18.0,3,1.0
7638,5,4,4,7,8.0,5,5,5,4.0,66,+43.166,5882368,14,6,1:23.420,200.887,1,0,8.0,1:21.186,1:20.509,1:21.392,575.5,4173.4823093527275,81.186,80.509,81.392,80.509,0.5549999999999926,2009,5,5.0,8,0.0
7639,5,13,6,3,4.0,6,6,6,3.0,66,+50.827,5890029,14,3,1:23.089,201.687,1,0,4.0,1:20.484,1:20.149,1:20.934,645.5,4362.138993952864,80.48400000000001,80.149,80.934,80.149,0.19499999999999318,2009,5,0.0,15,0.0
7640,5,2,2,6,13.0,7,7,7,2.0,66,+52.312,5891514,29,10,1:23.878,199.79,1,0,13.0,1:21.095,1:20.676,,1090.0,3808.9259553492684,81.095,80.676,,80.676,0.7219999999999942,2009,5,4.0,9,0.0
7641,5,3,3,16,9.0,8,8,8,1.0,66,+65.211,5904413,24,7,1:23.621,200.404,1,0,9.0,1:20.745,1:20.256,1:22.558,1068.0,3968.2614670191992,80.745,80.256,82.55799999999999,80.256,0.3019999999999925,2009,5,3.5,11,0.0
